dept	30.0
effectif	14.0
ca_total_FL	1288.0
ca_export_FK	1.0
endettement	0.24343503961788548
evo_benefice	-0.26651976928105625
ratio_benef	1.31213372160728
evo_effectif	0.0
evo_risque	0.0
age	13.0
chgt_dir	0.0
rdv	0.0
